engine,phase,noise,repeat,M,D_local,TE_forward,TE_reverse,CMI,valid
3,Late,0.1,1,9.95182416256301,2.7660651528254956,0.18314593039648175,0.03185025364493166,0.17258576393131397,True
3,Late,0.1,2,9.809572346594285,2.524081218781637,0.012849194914386075,0.0,0.243962046514548,True
3,Late,0.1,3,10.551537515786176,2.5155640279614735,0.008150117657135691,0.0,0.3539597306240103,True
3,Late,0.1,4,9.755145161475454,2.418425963182082,0.0,0.0,0.3480529577948559,True
3,Late,0.2,0,7.358548541636377,2.619315590084977,0.0,0.0820766591052493,0.10676048304404251,True
3,Late,0.2,1,6.456393011332537,2.3538086840029524,0.10582113543708527,0.033465505204365975,0.21364377971514337,True
3,Late,0.2,2,7.917796865483488,2.686778036206386,0.04219346007654767,0.0,0.07402919009764997,True
3,Late,0.2,3,7.708998451033117,2.5973805227999662,0.021498728157145486,0.0,0.09574743347384596,True
3,Late,0.2,4,6.369306759783063,2.8163037411697296,0.0,0.0,0.24805484490874985,True
4,Early,0.0,0,0.15210009030114424,3.3346141926582122,0.014640257467682716,0.06381398146236705,0.0,True
4,Early,0.05,0,0.11974650473564097,3.3761140532465412,0.00554180424748818,0.05670831261479581,0.0,True
4,Early,0.05,1,0.13314230780533398,3.35371945581839,0.061879060295610966,0.09753612018969449,0.0,True
4,Early,0.05,2,0.16220560016119911,3.3455519859783505,0.04228101180563737,0.030331840408150956,0.0,True
4,Early,0.05,3,0.1352727596014578,3.2368225312314736,0.02994894528043357,0.15272958340424836,0.0,True
4,Early,0.05,4,0.13384909759135954,3.307693910986951,0.035826155586662356,0.00650162047659153,0.0,True
4,Early,0.1,0,0.0935568530783466,3.2397670522143303,0.026952215506809374,0.1062578029794845,0.0,True
4,Early,0.1,1,0.12187133527542615,3.4237478320276717,0.020302613117324952,0.23261477691445176,0.0,True
4,Early,0.1,2,0.10869293297413174,3.1603688622039905,0.02672175424070522,0.0,0.0,True
4,Early,0.1,3,0.16379083763275215,3.2981495606275524,0.08625394083106785,0.0,0.0,True
4,Early,0.1,4,0.14334223010151348,3.3750439894930735,0.0,0.047349122109268116,0.0,True
4,Early,0.2,0,0.09684550160296013,3.2749214239703384,0.0,0.021549403350088703,0.0037161749575895797,True
4,Early,0.2,1,0.1343015146653923,3.2911753073683006,0.023667152784531797,0.11564848824950857,0.0,True
4,Early,0.2,2,0.09306149659628815,3.114587877302271,0.06493772807008336,0.05115487204373581,0.0,True
4,Early,0.2,3,0.15473863243452435,3.4770691764247865,0.0,0.0,0.0,True
4,Early,0.2,4,0.1502602630718597,3.1214062724103977,0.0,0.04745712165488536,0.028169221235540665,True
4,Late,0.0,0,11.081574720710389,2.513495033818825,0.0,0.05504365788668597,0.3310293886857618,True
4,Late,0.05,0,11.16578813048989,2.554127916172175,0.0,0.1303067550541397,0.2251808426244284,True
4,Late,0.05,1,10.982673266358713,2.4724551761590905,0.0,0.10032349638702254,0.25476995098461996,True
4,Late,0.05,2,11.226347638592713,2.516648142217456,0.0,0.12479906500343185,0.31452541424273095,True
4,Late,0.05,3,11.177073579007898,2.4695974783283443,0.0,0.0,0.23437436581946525,True
4,Late,0.05,4,10.400169147636761,2.596424742866619,0.020107900720296445,0.11089397155926806,0.29210799338782056,True
4,Late,0.1,0,10.30146613150991,2.473030293197689,0.04265838733423166,0.005770240985074171,0.21585918706027796,True
4,Late,0.1,1,9.725125822842971,2.6478980051935013,0.0,0.0,0.221038485721734,True
4,Late,0.1,2,9.862168393437706,2.5212258907557135,0.0,0.06330169050895718,0.2008599466570513,True
4,Late,0.1,3,9.83490425725952,2.506794404105641,0.0,0.0,0.28737707116250677,True
4,Late,0.1,4,9.660527714588595,2.451498603592731,0.0,0.11473177833753123,0.14719991081597605,True
4,Late,0.2,0,8.379431548731018,2.5055153231872938,0.060074221177102594,0.0,0.16790299064382852,True
4,Late,0.2,1,8.981111938744045,2.594722530771339,0.0,0.0,0.3069135154234486,True
4,Late,0.2,2,9.029080331358378,2.6565765760500035,0.0,0.0,0.37777998072565033,True
4,Late,0.2,3,8.393173915539048,2.73104779245468,0.0,0.09266333838107599,0.08991280500409404,True
4,Late,0.2,4,7.755630387841339,2.5479944457856636,0.1598222178404871,0.0177068030769445,0.3583706323026119,True
5,Early,0.0,0,0.08723351982372574,3.4687779071559177,0.0,0.061414133690664396,0.0,True
5,Early,0.05,0,0.08321939689308877,3.5823361060980656,0.01115814462840703,0.022149671571966678,0.0,True
